Player ID,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges,HOF,Active
4136,Jelani McCoy,1999,2008,C,6-10,245,"December 6, 1977",UCLA,No,No
4137,Roshown McLeod,1999,2001,F,6-8,221,"November 17, 1975","St. John's, Duke",No,No
4138,Brad Miller,1999,2012,C-F,6-11,244,"April 12, 1976",Purdue,No,No
4139,Cuttino Mobley,1999,2009,G,6-4,190,"September 1, 1975",Rhode Island,No,No
4140,Nazr Mohammed,1999,2016,C,6-10,221,"September 5, 1977",Kentucky,No,No
4141,Mikki Moore,1999,2012,C-F,6-11,225,"November 4, 1975",Nebraska,No,No
4142,Makhtar N'Diaye,1999,1999,F,6-8,245,"December 12, 1973","Michigan, UNC",No,No
4143,Tyrone Nesby,1999,2002,F,6-6,225,"January 31, 1976","Vincennes University, UNLV",No,No
4144,Rasho Nesterović,1999,2010,C,7-0,248,"May 30, 1976",NA,No,No
4145,Dirk Nowitzki,1999,2019,F-C,7-0,245,"June 19, 1978",NA,Yes,No
4146,Michael Olowokandi,1999,2007,C,7-0,269,"April 3, 1975",University of the Pacific,No,No
4147,Andrae Patterson,1999,2000,F,6-9,238,"November 12, 1975",Indiana,No,No
4148,Ruben Patterson,1999,2008,F,6-5,224,"July 31, 1975",Cincinnati,No,No
4149,Paul Pierce,1999,2017,F-G,6-7,235,"October 13, 1977",Kansas,Yes,No
4150,Casey Shaw,1999,1999,C,6-11,260,"July 20, 1975",Toledo,No,No
4151,Jeff Sheppard,1999,1999,G,6-3,190,"September 29, 1974",Kentucky,No,No
4152,Miles Simon,1999,1999,G,6-3,202,"November 21, 1975",Arizona,No,No
4153,Alvin Sims,1999,1999,G,6-4,235,"October 18, 1974",Louisville,No,No
4154,Brian Skinner,1999,2012,F,6-9,255,"May 19, 1976",Baylor,No,No
4155,Ryan Stack,1999,2000,F,6-11,215,"July 24, 1975",South Carolina,No,No
4156,Vladimir Stepania,1999,2004,C,7-0,236,"May 8, 1976",NA,No,No
4157,Peja Stojaković,1999,2011,F,6-10,229,"June 9, 1977",NA,No,No
4158,Bruno Šundov,1999,2005,C,7-2,220,"February 10, 1980",NA,No,No
4159,Robert Traylor,1999,2005,F,6-8,284,"February 1, 1977",Michigan,No,No
4160,Bonzi Wells,1999,2008,G-F,6-5,210,"September 28, 1976",Ball State University,No,No
4161,Tyson Wheeler,1999,1999,G,5-10,165,"October 8, 1975",Rhode Island,No,No
4162,Jahidi White,1999,2005,F-C,6-9,290,"February 19, 1976",Georgetown,No,No
4163,Jason Williams,1999,2011,G,6-1,190,"November 18, 1975","Marshall, Florida",No,No
4164,Shammond Williams,1999,2007,G,6-1,201,"April 5, 1975",UNC,No,No
4165,Trevor Winter,1999,1999,C,7-0,275,"January 7, 1974",Minnesota,No,No
4166,Korleone Young,1999,1999,F,6-7,213,"December 31, 1978",NA,No,No
4167,Rafer Alston,2000,2010,G,6-2,171,"July 24, 1976",Fresno State,No,No
4168,Chucky Atkins,2000,2010,G,5-11,160,"August 14, 1974",South Florida,No,No
4169,William Avery,2000,2002,G,6-2,197,"August 8, 1979",Duke,No,No
4170,Jonathan Bender,2000,2010,F,6-11,202,"January 30, 1981",NA,No,No
4171,Calvin Booth,2000,2009,C,6-11,230,"May 7, 1976",Penn State,No,No
4172,Lazaro Borrell,2000,2000,F,6-8,220,"September 20, 1972",NA,No,No
4173,Cal Bowdler,2000,2002,F,6-10,245,"March 31, 1977",Old Dominion,No,No
4174,Ryan Bowen,2000,2010,F,6-7,215,"November 20, 1975",Iowa,No,No
4175,Ira Bowman,2000,2002,G,6-5,195,"June 11, 1973","Providence, Penn",No,No
4176,A.J. Bramlett,2000,2000,C,6-10,227,"January 10, 1977",Arizona,No,No
4177,Elton Brand,2000,2016,F-C,6-9,275,"March 11, 1979",Duke,No,No
4178,Greg Buckner,2000,2009,G,6-4,210,"September 16, 1976",Clemson,No,No
4179,Rodney Buford,2000,2005,G-F,6-5,189,"November 2, 1977",Creighton,No,No
4180,Anthony Carter,2000,2012,G,6-1,190,"June 16, 1975",Hawaii,No,No
4181,John Celestand,2000,2000,G,6-4,178,"March 6, 1977",Villanova,No,No
4182,Vonteego Cummings,2000,2002,G,6-3,185,"February 29, 1976",Pitt,No,No
4183,Baron Davis,2000,2012,G,6-3,209,"April 13, 1979",UCLA,No,No
4184,Derrick Dial,2000,2004,G,6-4,184,"December 20, 1975",Eastern Michigan,No,No
4185,Obinna Ekezie,2000,2005,F-C,6-9,270,"August 22, 1975",Maryland,No,No
4186,Evan Eschmeyer,2000,2003,C,6-11,255,"May 30, 1975",Northwestern,No,No
4187,Jeff Foster,2000,2012,F-C,6-11,236,"January 16, 1977",Texas State University,No,No
4188,Steve Francis,2000,2008,G,6-3,195,"February 21, 1977","San Jacinto College, Allegany College of Maryland, Maryland",No,No
4189,Devean George,2000,2010,G-F,6-8,220,"August 29, 1977",Augsburg College,No,No
4190,Dion Glover,2000,2005,G,6-5,228,"October 22, 1978",Georgia Tech,No,No
4191,Adrian Griffin,2000,2008,G-F,6-5,217,"July 4, 1974",Seton Hall,No,No
4192,Richard Hamilton,2000,2013,G-F,6-6,185,"February 14, 1978",UConn,No,No
4193,Chris Herren,2000,2001,G,6-2,197,"September 27, 1975","Boston College, Fresno State",No,No
4194,Derek Hood,2000,2000,F,6-8,222,"December 22, 1976",Arkansas,No,No
4195,Rick Hughes,2000,2000,F,6-9,235,"August 22, 1973",Thomas More College,No,No
4196,Jermaine Jackson,2000,2006,G,6-4,204,"June 7, 1976",Detroit Mercy,No,No
4197,Tim James,2000,2002,F,6-7,212,"December 26, 1976",Miami (FL),No,No
4198,Harold Jamison,2000,2002,F,6-8,260,"November 20, 1976",Clemson,No,No
4199,DeMarco Johnson,2000,2000,F,6-9,245,"October 6, 1975",UNC Charlotte,No,No
4200,Jumaine Jones,2000,2007,F,6-8,218,"February 10, 1979",Georgia,No,No
4201,Lari Ketner,2000,2001,F-C,6-9,277,"February 1, 1977",UMass,No,No
4202,Trajan Langdon,2000,2002,G,6-3,197,"May 13, 1976",Duke,No,No
4203,Quincy Lewis,2000,2004,F,6-7,215,"June 26, 1977",Minnesota,No,No
4204,Todd MacCulloch,2000,2003,C,7-0,280,"January 27, 1976",Washington,No,No
4205,Corey Maggette,2000,2013,F,6-6,218,"November 12, 1979",Duke,No,No
4206,Shawn Marion,2000,2015,F,6-7,220,"May 7, 1978","Vincennes University, UNLV",No,No
4207,Andre Miller,2000,2016,G,6-3,200,"March 19, 1976",Utah,No,No
4208,Jason Miskiri,2000,2000,G,6-2,175,"August 19, 1975",George Mason,No,No
4209,Lamar Odom,2000,2013,F,6-10,220,"November 6, 1979",Rhode Island,No,No
4210,Scott Padgett,2000,2007,F,6-9,240,"April 19, 1976",Kentucky,No,No
4211,Milt Palacio,2000,2006,G,6-3,195,"February 7, 1978","Midland College, Colorado State",No,No
4212,James Posey,2000,2011,F-G,6-8,215,"January 13, 1977",Xavier,No,No
4213,Laron Profit,2000,2006,G-F,6-5,204,"August 5, 1977",Maryland,No,No
4214,Aleksandar Radojević,2000,2005,C,7-3,250,"August 8, 1976",Barton County Community College,No,No
4215,Ryan Robertson,2000,2000,G,6-5,190,"October 2, 1976",Kansas,No,No
4216,Eddie Robinson,2000,2004,G-F,6-8,210,"April 19, 1976",University of Central Oklahoma,No,No
4217,Michael Ruffin,2000,2009,F,6-9,246,"January 21, 1977",Tulsa,No,No
4218,Wally Szczerbiak,2000,2009,F,6-7,244,"March 5, 1977",Miami University,No,No
4219,Jason Terry,2000,2018,G,6-2,185,"September 15, 1977",Arizona,No,No
4220,Jamel Thomas,2000,2001,F,6-6,215,"March 25, 1973",Providence,No,No
4221,Kenny Thomas,2000,2010,F,6-7,261,"July 25, 1977",New Mexico,No,No
4222,Mirsad Türkcan,2000,2000,F,6-9,236,"June 7, 1976",NA,No,No
4223,Wayne Turner,2000,2000,G,6-2,190,"March 22, 1976",Kentucky,No,No
4224,Dedric Willoughby,2000,2000,G-F,6-3,180,"May 27, 1974","New Orleans, Iowa State",No,No
4225,Metta World Peace,2000,2017,F,6-7,260,"November 13, 1979",St. John's,No,No
4226,Tim Young,2000,2000,C,7-0,220,"February 6, 1976",Stanford,No,No
4227,Courtney Alexander,2001,2003,G,6-5,205,"April 27, 1977","Virginia, Fresno State",No,No
4228,Dalibor Bagarić,2001,2003,C,7-1,255,"February 7, 1980",NA,No,No
4229,Erick Barkley,2001,2002,G,6-1,177,"February 21, 1978",St. John's,No,No
4230,Raja Bell,2001,2012,G,6-5,204,"September 19, 1976","Boston University, Florida International University",No,No
4231,Mark Blount,2001,2009,C,7-0,230,"November 30, 1975",Pitt,No,No
4232,Brian Cardinal,2001,2012,F,6-8,245,"May 2, 1977",Purdue,No,No
4233,Mateen Cleaves,2001,2006,G,6-2,205,"September 7, 1977",Michigan State,No,No
4234,Jason Collier,2001,2005,C,7-0,260,"September 8, 1977","Indiana, Georgia Tech",No,No
4235,Sean Colson,2001,2001,G,6-0,175,"July 1, 1975","Rhode Island, UNC Charlotte",No,No
4236,Jamal Crawford,2001,2020,G,6-5,185,"March 20, 1980",Michigan,No,No
4237,Keyon Dooling,2001,2013,G,6-3,196,"May 8, 1980",Missouri,No,No
4238,Khalid El-Amin,2001,2001,G,5-10,200,"April 25, 1979",UConn,No,No
4239,Marcus Fizer,2001,2006,F,6-9,262,"August 10, 1978",Iowa State,No,No
4240,Rubén Garcés,2001,2001,F,6-9,245,"October 17, 1973",Providence,No,No
4241,Eddie Gill,2001,2009,G,6-0,190,"August 16, 1978",Weber State,No,No
4242,Steve Goodrich,2001,2002,F,6-10,220,"March 18, 1976",Princeton,No,No
4243,A.J. Guyton,2001,2003,G,6-1,180,"February 12, 1978",Indiana,No,No
4244,Zendon Hamilton,2001,2006,C-F,6-11,250,"April 27, 1975",St. John's,No,No
4245,Jason Hart,2001,2010,G,6-3,185,"April 29, 1978",Syracuse,No,No
4246,Donnell Harvey,2001,2005,F,6-8,220,"August 26, 1980",Florida,No,No
4247,Eddie House,2001,2011,G,6-1,180,"May 14, 1978",Arizona State,No,No
4248,Marc Jackson,2001,2007,C,6-10,270,"January 16, 1975","VCU, Temple",No,No
4249,Stephen Jackson,2001,2014,F-G,6-8,218,"April 5, 1978",Butler County Community College,No,No
4250,DerMarr Johnson,2001,2008,F,6-9,201,"May 5, 1980",Cincinnati,No,No
4251,Garth Joseph,2001,2001,C,7-2,315,"August 8, 1973",College of Saint Rose,No,No
4252,Dan Langhi,2001,2004,F,6-11,220,"November 28, 1977",Vanderbilt,No,No
4253,Art Long,2001,2003,F-C,6-9,250,"October 1, 1972",Cincinnati,No,No
4254,Mark Madsen,2001,2009,F-C,6-9,240,"January 28, 1976",Stanford,No,No
4255,Jamaal Magloire,2001,2012,C,6-11,259,"May 21, 1978",Kentucky,No,No
4256,Kenyon Martin,2001,2015,F,6-9,234,"December 30, 1977",Cincinnati,No,No
4257,Desmond Mason,2001,2010,F,6-7,224,"October 11, 1977",Oklahoma State,No,No
4258,Dan McClintock,2001,2001,C,7-0,270,"April 19, 1977",Northern Arizona University,No,No
4259,Paul McPherson,2001,2001,G,6-4,210,"July 3, 1978",DePaul,No,No
4260,Stanislav Medvedenko,2001,2007,F,6-10,250,"April 4, 1979",NA,No,No
4261,Chris Mihm,2001,2009,C-F,7-0,265,"July 16, 1979",Texas,No,No
4262,Darius Miles,2001,2009,F,6-9,210,"October 9, 1981",NA,No,No
4263,Mike Miller,2001,2017,F-G,6-8,218,"February 19, 1980",Florida,No,No
4264,Jérôme Moïso,2001,2005,F-C,6-10,235,"June 15, 1978",UCLA,No,No
4265,Hanno Möttölä,2001,2002,F-C,6-11,247,"September 9, 1976",Utah,No,No
4266,Mamadou N'Diaye,2001,2005,C,7-0,255,"June 16, 1975",Auburn,No,No
4267,Lee Nailon,2001,2006,F,6-9,238,"February 22, 1975","Butler County Community College, TCU",No,No
4268,Eduardo Nájera,2001,2012,F,6-8,240,"July 11, 1976",Oklahoma,No,No
4269,Ira Newble,2001,2008,F,6-7,220,"January 20, 1975",Miami University,No,No
4270,Olumide Oyedeji,2001,2003,C,6-10,240,"May 11, 1981",NA,No,No
4271,Andy Panko,2001,2001,F,6-9,222,"November 27, 1977",Lebanon Valley College,No,No
4272,Mike Penberthy,2001,2002,G,6-3,185,"November 29, 1974",Master's College,No,No
4273,Morris Peterson,2001,2011,F,6-7,218,"August 26, 1977",Michigan State,No,No
4274,Chris Porter,2001,2001,F,6-7,218,"May 9, 1978",Auburn,No,No
4275,Lavor Postell,2001,2003,G,6-5,215,"February 26, 1978",St. John's,No,No
4276,Joel Przybilla,2001,2013,C,7-1,255,"October 10, 1979",Minnesota,No,No
4277,Michael Redd,2001,2012,G,6-6,220,"August 24, 1979",Ohio State,No,No
4278,Quentin Richardson,2001,2013,G-F,6-6,223,"April 13, 1980",DePaul,No,No
4279,Terrance Roberson,2001,2001,F,6-7,215,"December 30, 1976",Fresno State,No,No
4280,Jamal Robinson,2001,2001,F,6-7,212,"December 27, 1973",Virginia,No,No
4281,Soumaila Samake,2001,2003,C,7-0,230,"March 18, 1978",NA,No,No
4282,Pepe Sánchez,2001,2003,G,6-4,195,"May 8, 1977",Temple,No,No
4283,Daniel Santiago,2001,2005,C,7-1,256,"June 24, 1976","New Mexico, Saint Vincent College",No,No
4284,Jabari Smith,2001,2005,C,6-11,250,"February 12, 1977",LSU,No,No
4285,Mike Smith,2001,2001,F,6-8,195,"April 15, 1976",Louisiana-Monroe,No,No
4286,DeShawn Stevenson,2001,2013,G,6-5,210,"April 3, 1981",NA,No,No
4287,Stromile Swift,2001,2009,F,6-9,225,"November 21, 1979",LSU,No,No
4288,Dragan Tarlać,2001,2001,C,6-10,260,"May 9, 1973",NA,No,No
4289,Jake Tsakalidis,2001,2007,C,7-2,285,"June 10, 1979",NA,No,No
4290,Hedo Türkoğlu,2001,2015,F,6-10,220,"March 19, 1979",NA,No,No
4291,David Vanterpool,2001,2001,G,6-5,200,"March 31, 1973",St. Bonaventure,No,No
4292,Jake Voskuhl,2001,2009,C,6-11,245,"November 1, 1977",UConn,No,No
4293,Rubén Wolkowyski,2001,2003,F,6-10,270,"September 30, 1973",NA,No,No
4294,Wang Zhizhi,2001,2005,C,7-0,255,"July 8, 1977",NA,No,No
4295,Malik Allen,2002,2011,F-C,6-10,255,"June 27, 1978",Villanova,No,No
4296,Chris Andersen,2002,2017,C-F,6-10,245,"July 7, 1978",Blinn College,No,No
4297,Gilbert Arenas,2002,2012,G,6-4,191,"January 6, 1982",Arizona,No,No
4298,Brandon Armstrong,2002,2004,G,6-5,188,"June 16, 1980",Pepperdine,No,No
4299,Carlos Arroyo,2002,2011,G,6-2,202,"July 30, 1979",Florida International University,No,No
4300,Mengke Bateer,2002,2004,C,6-11,290,"November 20, 1975",NA,No,No
4301,Shane Battier,2002,2014,F,6-8,220,"September 9, 1978",Duke,No,No
4302,Charlie Bell,2002,2011,G,6-3,200,"March 12, 1979",Michigan State,No,No
4303,Ruben Boumtje-Boumtje,2002,2004,C,7-0,257,"May 20, 1978",Georgetown,No,No
4304,Michael Bradley,2002,2006,F-C,6-10,245,"April 18, 1979","Kentucky, Villanova",No,No
4305,Jamison Brewer,2002,2005,G,6-4,184,"November 19, 1980",Auburn,No,No
4306,Primož Brezec,2002,2010,C,7-2,252,"October 2, 1979",NA,No,No
4307,Damone Brown,2002,2005,F,6-9,200,"June 28, 1979",Syracuse,No,No
4308,Ernest Brown,2002,2002,C,7-0,244,"May 17, 1979",Indian Hills Community College,No,No
4309,Kedrick Brown,2002,2005,G,6-7,222,"March 18, 1981",Okaloosa-Walton Community College,No,No
4310,Kwame Brown,2002,2013,F,6-11,270,"March 10, 1982",NA,No,No
4311,Tierre Brown,2002,2005,G,6-2,189,"June 3, 1979",McNeese State University,No,No
4312,Tyson Chandler,2002,2020,C,7-0,235,"October 2, 1982",NA,No,No
4313,Speedy Claxton,2002,2009,G,5-11,166,"May 8, 1978",Hofstra,No,No
4314,Jarron Collins,2002,2011,F-C,6-11,255,"December 2, 1978",Stanford,No,No
4315,Jason Collins,2002,2014,C,7-0,255,"December 2, 1978",Stanford,No,No
4316,Joe Crispin,2002,2002,G,6-0,185,"July 18, 1979",Penn State,No,No
4317,Eddy Curry,2002,2013,C,7-0,295,"December 5, 1982",NA,No,No
4318,Samuel Dalembert,2002,2015,C,6-11,255,"May 10, 1981",Seton Hall,No,No
4319,DeSagana Diop,2002,2013,C,7-0,300,"January 30, 1982",NA,No,No
4320,Predrag Drobnjak,2002,2005,C,6-11,270,"October 27, 1975",NA,No,No
4321,Maurice Evans,2002,2012,G,6-5,220,"November 8, 1978","Wichita State, Texas",No,No
4322,Isaac Fontaine,2002,2002,G,6-4,210,"April 16, 1975",Washington State,No,No
4323,Alton Ford,2002,2004,F,6-9,275,"May 29, 1981",Houston,No,No
4324,Joseph Forte,2002,2003,G,6-4,194,"March 23, 1981",UNC,No,No
4325,Antonis Fotsis,2002,2002,F,6-10,219,"April 1, 1981",NA,No,No
4326,Tremaine Fowlkes,2002,2005,F,6-8,220,"April 11, 1976","California, Fresno State",No,No
4327,Pau Gasol,2002,2019,C-F,7-0,250,"July 6, 1980",NA,Yes,No
4328,Eddie Griffin,2002,2007,F-C,6-10,220,"May 30, 1982",Seton Hall,No,No
4329,Tang Hamilton,2002,2002,F,6-8,220,"May 26, 1978",Mississippi State,No,No
4330,Trenton Hassell,2002,2010,G,6-5,200,"March 4, 1979",Austin Peay State University,No,No
4331,Kirk Haston,2002,2003,F,6-9,242,"March 10, 1979",Indiana,No,No
4332,Brendan Haywood,2002,2015,C,7-0,268,"November 27, 1979",UNC,No,No
4333,Steven Hunter,2002,2010,C,7-0,220,"October 31, 1981",DePaul,No,No
4334,Mike James,2002,2014,G,6-2,188,"June 23, 1975",Duquesne,No,No
4335,Richard Jefferson,2002,2018,F,6-7,233,"June 21, 1980",Arizona,No,No
4336,Joe Johnson,2002,2022,G-F,6-7,240,"June 29, 1981",Arkansas,No,No
4337,Alvin Jones,2002,2002,C,6-11,265,"September 9, 1978",Georgia Tech,No,No
4338,Andrei Kirilenko,2002,2015,F,6-9,220,"February 18, 1981",NA,No,No
4339,Terence Morris,2002,2006,F,6-9,221,"January 11, 1979",Maryland,No,No
4340,Troy Murphy,2002,2013,F-C,6-11,245,"May 2, 1980",Notre Dame,No,No
4341,Dean Oliver,2002,2003,G,5-11,180,"November 5, 1978",Iowa,No,No
4342,Tony Parker,2002,2019,G,6-2,185,"May 17, 1982",NA,Yes,No
4343,Vladimir Radmanović,2002,2013,F,6-10,227,"November 19, 1980",NA,No,No
4344,Zach Randolph,2002,2018,F-C,6-9,250,"July 16, 1981",Michigan State,No,No
4345,Željko Rebrača,2002,2006,C,7-0,257,"April 9, 1972",NA,No,No
4346,Jason Richardson,2002,2015,G,6-6,220,"January 20, 1981",Michigan State,No,No
4347,Norm Richardson,2002,2002,G,6-5,190,"July 24, 1979",Hofstra,No,No
4348,Jeryl Sasser,2002,2003,G,6-6,200,"February 13, 1979",SMU,No,No
4349,Kenny Satterfield,2002,2003,G,6-2,186,"April 10, 1981",Cincinnati,No,No
4350,Brian Scalabrine,2002,2012,F,6-9,241,"March 18, 1978",USC,No,No
4351,Ansu Sesay,2002,2005,F,6-9,225,"July 29, 1976",Ole Miss,No,No
4352,Bobby Simmons,2002,2012,G-F,6-7,210,"June 2, 1980",DePaul,No,No
4353,Leon Smith,2002,2004,C,6-10,235,"November 2, 1980",NA,No,No
4354,Will Solomon,2002,2009,G,6-1,185,"July 20, 1978",Clemson,No,No
4355,Etan Thomas,2002,2011,F,6-9,256,"April 1, 1978",Syracuse,No,No
4356,Jamaal Tinsley,2002,2014,G,6-3,195,"February 28, 1978",Iowa State,No,No
4357,Óscar Torres,2002,2003,F,6-6,210,"December 18, 1976",NA,No,No
4358,Jeff Trepagnier,2002,2004,G,6-4,200,"July 11, 1979",USC,No,No
4359,Ratko Varda,2002,2002,C,7-1,260,"May 6, 1979",NA,No,No
4360,Gerald Wallace,2002,2015,F,6-7,215,"July 23, 1982",Alabama,No,No
4361,Earl Watson,2002,2014,G,6-1,195,"June 12, 1979",UCLA,No,No
4362,Rodney White,2002,2005,F,6-9,238,"June 28, 1980",UNC Charlotte,No,No
4363,Loren Woods,2002,2008,F-C,7-1,245,"June 21, 1978","Wake Forest, Arizona",No,No
4364,Robert Archibald,2003,2004,F,6-11,250,"March 29, 1980",Illinois,No,No
4365,Maceo Baston,2003,2009,F,6-9,215,"May 29, 1975",Michigan,No,No
4366,Mike Batiste,2003,2003,F,6-8,225,"November 21, 1977",Arizona State,No,No
4367,Lonny Baxter,2003,2006,F,6-8,260,"January 27, 1979",Maryland,No,No
4368,Carlos Boozer,2003,2015,F-C,6-9,258,"November 20, 1981",Duke,No,No
4369,J.R. Bremer,2003,2004,G,6-2,185,"September 19, 1980",St. Bonaventure,No,No
4370,Devin Brown,2003,2010,G,6-5,220,"December 30, 1978",Texas-San Antonio,No,No
4371,Pat Burke,2003,2007,C-F,6-11,250,"December 14, 1973",Auburn,No,No
4372,Caron Butler,2003,2016,F,6-7,228,"March 13, 1980",UConn,No,No
4373,Rasual Butler,2003,2016,F-G,6-7,215,"May 23, 1979",La Salle,No,No
4374,Dan Dickau,2003,2008,G,6-0,190,"September 16, 1978","Washington, Gonzaga",No,No
4375,Juan Dixon,2003,2009,G,6-3,164,"October 9, 1978",Maryland,No,No
4376,Mike Dunleavy,2003,2017,F-G,6-9,230,"September 15, 1980",Duke,No,No
4377,Melvin Ely,2003,2014,C,6-10,260,"May 2, 1978",Fresno State,No,No
4378,Reggie Evans,2003,2015,F,6-8,245,"May 18, 1980",Iowa,No,No
4379,Dan Gadzuric,2003,2012,C,6-11,240,"February 2, 1978",UCLA,No,No
4380,Manu Ginóbili,2003,2018,G,6-6,205,"July 28, 1977",NA,Yes,No
4381,Gordan Giriček,2003,2008,G-F,6-6,210,"June 20, 1977",NA,No,No
4382,Drew Gooden,2003,2016,F,6-10,250,"September 24, 1981",Kansas,No,No
4383,Marcus Haislip,2003,2010,F,6-10,230,"December 22, 1980",Tennessee,No,No
4384,Adam Harrington,2003,2003,G,6-5,200,"July 5, 1980","NC State, Auburn",No,No
4385,Junior Harrington,2003,2007,G,6-4,180,"October 2, 1980",Wingate University,No,No
4386,Juaquin Hawkins,2003,2003,G-F,6-7,220,"July 2, 1973",Cal State Long Beach,No,No
4387,Nenê,2003,2019,F-C,6-11,250,"September 13, 1982",NA,No,No
4388,Nate Huffman,2003,2003,C,7-1,245,"April 2, 1975",Central Michigan University,No,No
4389,Ryan Humphrey,2003,2005,F,6-8,235,"July 24, 1979","Oklahoma, Notre Dame",No,No
4390,Casey Jacobsen,2003,2008,G-F,6-6,215,"March 19, 1981",Stanford,No,No
4391,Marko Jarić,2003,2009,G,6-7,198,"October 12, 1978",NA,No,No
4392,Chris Jefferies,2003,2004,G-F,6-8,225,"February 13, 1980","Arkansas, Fresno State",No,No
4393,Jared Jeffries,2003,2013,F,6-11,230,"November 25, 1981",Indiana,No,No
4394,Ken Johnson,2003,2003,F-C,6-11,240,"February 1, 1978",Ohio State,No,No
4395,Fred Jones,2003,2009,G-F,6-4,210,"March 11, 1979",Oregon,No,No
4396,Sean Lampley,2003,2004,F,6-7,227,"September 3, 1979",California,No,No
4397,Tito Maddox,2003,2003,G,6-4,190,"June 7, 1981",Fresno State,No,No
4398,Roger Mason,2003,2014,G,6-5,200,"September 10, 1980",Virginia,No,No
4399,Yao Ming,2003,2011,C,7-6,310,"September 12, 1980",NA,Yes,No
4400,Ronald Murray,2003,2010,G,6-4,190,"July 29, 1979","Meridian Community College, Shaw",No,No
4401,Boštjan Nachbar,2003,2008,F,6-9,221,"July 3, 1980",NA,No,No
4402,Mehmet Okur,2003,2012,C-F,6-11,249,"May 26, 1979",NA,No,No
4403,Chris Owens,2003,2003,F,6-7,245,"March 1, 1979","Tulane, Texas",No,No
4404,Jannero Pargo,2003,2015,G,6-1,175,"October 22, 1979",Arkansas,No,No
4405,Smush Parker,2003,2008,G,6-4,190,"June 1, 1981",Fordham,No,No
4406,Tayshaun Prince,2003,2016,F,6-9,212,"February 28, 1980",Kentucky,No,No
4407,Igor Rakočević,2003,2003,G,6-3,183,"March 29, 1978",NA,No,No
4408,Efthimios Rentzias,2003,2003,C,6-11,250,"January 11, 1976",NA,No,No
4409,Antoine Rigaudeau,2003,2003,G,6-7,210,"December 17, 1971",NA,No,No
4410,Guy Rucker,2003,2003,F-C,6-11,265,"July 27, 1977",Iowa,No,No
4411,Kareem Rush,2003,2010,G,6-6,215,"October 30, 1980",Missouri,No,No
4412,John Salmons,2003,2015,G,6-7,210,"December 12, 1979",Miami (FL),No,No
4413,Jamal Sampson,2003,2007,F-C,6-11,235,"May 15, 1983",California,No,No
4414,Predrag Savović,2003,2003,G,6-6,225,"May 21, 1976","UAB, Hawaii",No,No
4415,Paul Shirley,2003,2005,F-C,6-10,230,"December 23, 1977",Iowa State,No,No
4416,Tamar Slay,2003,2005,G,6-8,215,"April 2, 1980",Marshall,No,No
4417,Amar'e Stoudemire,2003,2016,F-C,6-10,245,"November 16, 1982",NA,No,No
4418,Cezary Trybański,2003,2004,C,7-2,240,"September 22, 1979",NA,No,No
4419,Nikoloz Tskitishvili,2003,2006,F,7-0,225,"April 14, 1983",NA,No,No
4420,Dajuan Wagner,2003,2007,G,6-2,200,"February 4, 1983",Memphis,No,No
4421,Jiří Welsch,2003,2006,G,6-7,208,"January 27, 1980",NA,No,No
4422,Chris Wilcox,2003,2013,F,6-10,221,"September 3, 1982",Maryland,No,No
4423,Mike Wilks,2003,2010,G,5-10,185,"May 7, 1979",Rice University,No,No
